,0,1,2,3,4,Clusters
12809,0.992,0.0,0.008,0.0,0.0,1
12810,1.0,0.0,0.0,0.0,0.0,1
12811,1.0,0.0,0.0,0.0,0.0,1
12812,1.0,0.0,0.0,0.0,0.0,1
12813,1.0,0.0,0.0,0.0,0.0,1
12814,0.126,0.0,0.0,0.874,0.0,4
12815,1.0,0.0,0.0,0.0,0.0,1
12816,1.0,0.0,0.0,0.0,0.0,1
12817,0.068,0.0,0.006,0.926,0.0,4
12818,0.064,0.0,0.006,0.926,0.004,4
12819,1.0,0.0,0.0,0.0,0.0,1
12820,0.982,0.0,0.014,0.004,0.0,1
12821,0.988,0.0,0.012,0.0,0.0,1
12822,0.348,0.0,0.0,0.0,0.652,5
12823,0.04,0.0,0.0,0.0,0.96,5
12824,0.038,0.0,0.0,0.0,0.962,5
12825,1.0,0.0,0.0,0.0,0.0,1
12826,0.992,0.0,0.008,0.0,0.0,1
12827,1.0,0.0,0.0,0.0,0.0,1
12828,0.998,0.0,0.002,0.0,0.0,1
12829,1.0,0.0,0.0,0.0,0.0,1
12830,0.064,0.0,0.006,0.928,0.002,4
12831,1.0,0.0,0.0,0.0,0.0,1
12832,0.998,0.0,0.002,0.0,0.0,1
12833,1.0,0.0,0.0,0.0,0.0,1
12834,0.35,0.0,0.0,0.0,0.65,5
12835,1.0,0.0,0.0,0.0,0.0,1
12836,1.0,0.0,0.0,0.0,0.0,1
12837,1.0,0.0,0.0,0.0,0.0,1
12838,1.0,0.0,0.0,0.0,0.0,1
12839,0.04,0.0,0.0,0.0,0.96,5
12840,1.0,0.0,0.0,0.0,0.0,1
12841,0.992,0.0,0.008,0.0,0.0,1
12842,0.126,0.0,0.0,0.874,0.0,4
12843,1.0,0.0,0.0,0.0,0.0,1
12844,0.998,0.0,0.002,0.0,0.0,1
12845,1.0,0.0,0.0,0.0,0.0,1
12846,0.998,0.0,0.002,0.0,0.0,1
12847,1.0,0.0,0.0,0.0,0.0,1
12848,1.0,0.0,0.0,0.0,0.0,1
12849,0.998,0.0,0.002,0.0,0.0,1
12850,1.0,0.0,0.0,0.0,0.0,1
12851,0.998,0.0,0.002,0.0,0.0,1
12852,1.0,0.0,0.0,0.0,0.0,1
12853,0.998,0.0,0.002,0.0,0.0,1
12854,1.0,0.0,0.0,0.0,0.0,1
12855,1.0,0.0,0.0,0.0,0.0,1
12856,1.0,0.0,0.0,0.0,0.0,1
12857,0.0,1.0,0.0,0.0,0.0,2
12858,1.0,0.0,0.0,0.0,0.0,1
12859,1.0,0.0,0.0,0.0,0.0,1
12860,1.0,0.0,0.0,0.0,0.0,1
12861,0.988,0.0,0.012,0.0,0.0,1
12862,1.0,0.0,0.0,0.0,0.0,1
12863,0.126,0.0,0.0,0.874,0.0,4
12864,1.0,0.0,0.0,0.0,0.0,1
12865,1.0,0.0,0.0,0.0,0.0,1
12866,1.0,0.0,0.0,0.0,0.0,1
12867,1.0,0.0,0.0,0.0,0.0,1
12868,1.0,0.0,0.0,0.0,0.0,1
12869,1.0,0.0,0.0,0.0,0.0,1
12870,0.92,0.0,0.014,0.066,0.0,1
12871,1.0,0.0,0.0,0.0,0.0,1
12872,1.0,0.0,0.0,0.0,0.0,1
12873,1.0,0.0,0.0,0.0,0.0,1
12874,1.0,0.0,0.0,0.0,0.0,1
12875,0.984,0.0,0.012,0.004,0.0,1
12876,0.114,0.0,0.004,0.882,0.0,4
12877,0.986,0.0,0.014,0.0,0.0,1
12878,1.0,0.0,0.0,0.0,0.0,1
12879,0.986,0.0,0.014,0.0,0.0,1
12880,1.0,0.0,0.0,0.0,0.0,1
12881,0.986,0.0,0.01,0.004,0.0,1
12882,0.0,1.0,0.0,0.0,0.0,2
12883,1.0,0.0,0.0,0.0,0.0,1
12884,1.0,0.0,0.0,0.0,0.0,1
12885,1.0,0.0,0.0,0.0,0.0,1
12886,1.0,0.0,0.0,0.0,0.0,1
12887,1.0,0.0,0.0,0.0,0.0,1
12888,1.0,0.0,0.0,0.0,0.0,1
12889,0.126,0.0,0.0,0.874,0.0,4
12890,0.988,0.0,0.012,0.0,0.0,1
12891,1.0,0.0,0.0,0.0,0.0,1
12892,1.0,0.0,0.0,0.0,0.0,1
12893,1.0,0.0,0.0,0.0,0.0,1
12894,0.988,0.0,0.012,0.0,0.0,1
12895,1.0,0.0,0.0,0.0,0.0,1
12896,1.0,0.0,0.0,0.0,0.0,1
12897,1.0,0.0,0.0,0.0,0.0,1
12898,0.998,0.0,0.002,0.0,0.0,1
12899,1.0,0.0,0.0,0.0,0.0,1
12900,0.99,0.0,0.01,0.0,0.0,1
12901,0.992,0.0,0.008,0.0,0.0,1
12902,1.0,0.0,0.0,0.0,0.0,1
12903,1.0,0.0,0.0,0.0,0.0,1
12904,0.998,0.0,0.002,0.0,0.0,1
12905,0.072,0.0,0.008,0.92,0.0,4
12906,1.0,0.0,0.0,0.0,0.0,1
12907,0.998,0.0,0.002,0.0,0.0,1
12908,0.992,0.0,0.008,0.0,0.0,1
12909,0.998,0.0,0.002,0.0,0.0,1
12910,1.0,0.0,0.0,0.0,0.0,1
12911,1.0,0.0,0.0,0.0,0.0,1
12912,1.0,0.0,0.0,0.0,0.0,1
12913,0.992,0.0,0.008,0.0,0.0,1
12914,1.0,0.0,0.0,0.0,0.0,1
12915,1.0,0.0,0.0,0.0,0.0,1
12916,1.0,0.0,0.0,0.0,0.0,1
12917,1.0,0.0,0.0,0.0,0.0,1
12918,0.064,0.0,0.006,0.93,0.0,4
12919,1.0,0.0,0.0,0.0,0.0,1
12920,1.0,0.0,0.0,0.0,0.0,1
12921,1.0,0.0,0.0,0.0,0.0,1
12922,1.0,0.0,0.0,0.0,0.0,1
12923,0.064,0.0,0.008,0.926,0.002,4
12924,1.0,0.0,0.0,0.0,0.0,1
12925,1.0,0.0,0.0,0.0,0.0,1
12926,1.0,0.0,0.0,0.0,0.0,1
12927,1.0,0.0,0.0,0.0,0.0,1
12928,1.0,0.0,0.0,0.0,0.0,1
12929,1.0,0.0,0.0,0.0,0.0,1
12930,1.0,0.0,0.0,0.0,0.0,1
12931,0.992,0.0,0.008,0.0,0.0,1
12932,1.0,0.0,0.0,0.0,0.0,1
12933,0.984,0.0,0.012,0.004,0.0,1
12934,1.0,0.0,0.0,0.0,0.0,1
12935,0.988,0.0,0.012,0.0,0.0,1
12936,1.0,0.0,0.0,0.0,0.0,1
12937,1.0,0.0,0.0,0.0,0.0,1
12938,0.982,0.0,0.014,0.004,0.0,1
12939,1.0,0.0,0.0,0.0,0.0,1
12940,1.0,0.0,0.0,0.0,0.0,1
12941,0.998,0.0,0.002,0.0,0.0,1
12942,1.0,0.0,0.0,0.0,0.0,1
12943,0.998,0.0,0.002,0.0,0.0,1
12944,1.0,0.0,0.0,0.0,0.0,1
12945,1.0,0.0,0.0,0.0,0.0,1
12946,1.0,0.0,0.0,0.0,0.0,1
12947,1.0,0.0,0.0,0.0,0.0,1
12948,1.0,0.0,0.0,0.0,0.0,1
12949,1.0,0.0,0.0,0.0,0.0,1
12950,1.0,0.0,0.0,0.0,0.0,1
12951,1.0,0.0,0.0,0.0,0.0,1
12952,0.974,0.0,0.014,0.012,0.0,1
12953,1.0,0.0,0.0,0.0,0.0,1
12954,1.0,0.0,0.0,0.0,0.0,1
12955,1.0,0.0,0.0,0.0,0.0,1
12956,0.998,0.0,0.002,0.0,0.0,1
12957,1.0,0.0,0.0,0.0,0.0,1
12958,1.0,0.0,0.0,0.0,0.0,1
12959,1.0,0.0,0.0,0.0,0.0,1
12960,0.998,0.0,0.002,0.0,0.0,1
12961,0.988,0.0,0.012,0.0,0.0,1
12962,1.0,0.0,0.0,0.0,0.0,1
12963,1.0,0.0,0.0,0.0,0.0,1
12964,0.04,0.0,0.0,0.0,0.96,5
12965,0.992,0.0,0.008,0.0,0.0,1
12966,0.126,0.0,0.0,0.874,0.0,4
12967,1.0,0.0,0.0,0.0,0.0,1
12968,1.0,0.0,0.0,0.0,0.0,1
12969,0.988,0.0,0.012,0.0,0.0,1
12970,0.986,0.0,0.014,0.0,0.0,1
12971,0.114,0.0,0.004,0.882,0.0,4
12972,1.0,0.0,0.0,0.0,0.0,1
12973,1.0,0.0,0.0,0.0,0.0,1
12974,0.988,0.0,0.012,0.0,0.0,1
12975,1.0,0.0,0.0,0.0,0.0,1
12976,0.99,0.0,0.01,0.0,0.0,1
12977,1.0,0.0,0.0,0.0,0.0,1
12978,1.0,0.0,0.0,0.0,0.0,1
12979,0.072,0.0,0.006,0.922,0.0,4
12980,1.0,0.0,0.0,0.0,0.0,1
12981,1.0,0.0,0.0,0.0,0.0,1
12982,1.0,0.0,0.0,0.0,0.0,1
12983,1.0,0.0,0.0,0.0,0.0,1
12984,1.0,0.0,0.0,0.0,0.0,1
12985,1.0,0.0,0.0,0.0,0.0,1
12986,1.0,0.0,0.0,0.0,0.0,1
12987,0.072,0.0,0.006,0.922,0.0,4
12988,0.038,0.0,0.0,0.0,0.962,5
12989,0.992,0.0,0.008,0.0,0.0,1
12990,0.99,0.0,0.0,0.0,0.01,1
12991,1.0,0.0,0.0,0.0,0.0,1
12992,1.0,0.0,0.0,0.0,0.0,1
12993,1.0,0.0,0.0,0.0,0.0,1
12994,1.0,0.0,0.0,0.0,0.0,1
12995,0.04,0.0,0.0,0.0,0.96,5
12996,1.0,0.0,0.0,0.0,0.0,1
12997,0.984,0.0,0.012,0.004,0.0,1
12998,1.0,0.0,0.0,0.0,0.0,1
12999,1.0,0.0,0.0,0.0,0.0,1
13000,1.0,0.0,0.0,0.0,0.0,1
13001,0.988,0.0,0.012,0.0,0.0,1
13002,1.0,0.0,0.0,0.0,0.0,1
13003,1.0,0.0,0.0,0.0,0.0,1
13004,1.0,0.0,0.0,0.0,0.0,1
13005,1.0,0.0,0.0,0.0,0.0,1
13006,0.058,0.0,0.006,0.932,0.004,4
13007,0.054,0.0,0.006,0.938,0.002,4
13008,0.984,0.0,0.012,0.004,0.0,1
13009,1.0,0.0,0.0,0.0,0.0,1
13010,1.0,0.0,0.0,0.0,0.0,1
13011,0.988,0.0,0.012,0.0,0.0,1
13012,0.998,0.0,0.002,0.0,0.0,1
13013,0.984,0.0,0.012,0.004,0.0,1
13014,1.0,0.0,0.0,0.0,0.0,1
13015,1.0,0.0,0.0,0.0,0.0,1
13016,0.182,0.0,0.818,0.0,0.0,3
13017,0.998,0.0,0.002,0.0,0.0,1
13018,0.068,0.0,0.006,0.926,0.0,4
13019,1.0,0.0,0.0,0.0,0.0,1
13020,0.986,0.0,0.014,0.0,0.0,1
13021,1.0,0.0,0.0,0.0,0.0,1
13022,1.0,0.0,0.0,0.0,0.0,1
13023,1.0,0.0,0.0,0.0,0.0,1
13024,1.0,0.0,0.0,0.0,0.0,1
13025,1.0,0.0,0.0,0.0,0.0,1
13026,1.0,0.0,0.0,0.0,0.0,1
13027,0.064,0.0,0.006,0.926,0.004,4
13028,1.0,0.0,0.0,0.0,0.0,1
13029,0.972,0.0,0.014,0.014,0.0,1
13030,0.992,0.0,0.008,0.0,0.0,1
13031,0.062,0.0,0.006,0.932,0.0,4
13032,0.984,0.0,0.012,0.004,0.0,1
13033,1.0,0.0,0.0,0.0,0.0,1
13034,1.0,0.0,0.0,0.0,0.0,1
13035,0.984,0.0,0.012,0.004,0.0,1
13036,1.0,0.0,0.0,0.0,0.0,1
13037,1.0,0.0,0.0,0.0,0.0,1
13038,1.0,0.0,0.0,0.0,0.0,1
13039,0.988,0.0,0.012,0.0,0.0,1
13040,1.0,0.0,0.0,0.0,0.0,1
13041,1.0,0.0,0.0,0.0,0.0,1
13042,0.974,0.0,0.014,0.012,0.0,1
13043,0.988,0.0,0.012,0.0,0.0,1
13044,0.984,0.0,0.012,0.004,0.0,1
13045,1.0,0.0,0.0,0.0,0.0,1
13046,1.0,0.0,0.0,0.0,0.0,1
13047,1.0,0.0,0.0,0.0,0.0,1
13048,0.998,0.0,0.002,0.0,0.0,1
13049,0.998,0.0,0.002,0.0,0.0,1
13050,0.002,0.086,0.0,0.0,0.912,5
13051,1.0,0.0,0.0,0.0,0.0,1
13052,1.0,0.0,0.0,0.0,0.0,1
13053,1.0,0.0,0.0,0.0,0.0,1
13054,1.0,0.0,0.0,0.0,0.0,1
13055,1.0,0.0,0.0,0.0,0.0,1
13056,1.0,0.0,0.0,0.0,0.0,1
13057,1.0,0.0,0.0,0.0,0.0,1
13058,0.064,0.0,0.006,0.928,0.002,4
13059,1.0,0.0,0.0,0.0,0.0,1
13060,1.0,0.0,0.0,0.0,0.0,1
13061,1.0,0.0,0.0,0.0,0.0,1
13062,1.0,0.0,0.0,0.0,0.0,1
13063,1.0,0.0,0.0,0.0,0.0,1
13064,1.0,0.0,0.0,0.0,0.0,1
13065,1.0,0.0,0.0,0.0,0.0,1
13066,1.0,0.0,0.0,0.0,0.0,1
13067,1.0,0.0,0.0,0.0,0.0,1
13068,0.984,0.0,0.012,0.004,0.0,1
13069,1.0,0.0,0.0,0.0,0.0,1
13070,1.0,0.0,0.0,0.0,0.0,1
13071,1.0,0.0,0.0,0.0,0.0,1
13072,1.0,0.0,0.0,0.0,0.0,1
13073,0.984,0.0,0.012,0.004,0.0,1
13074,1.0,0.0,0.0,0.0,0.0,1
13075,1.0,0.0,0.0,0.0,0.0,1
13076,1.0,0.0,0.0,0.0,0.0,1
13077,1.0,0.0,0.0,0.0,0.0,1
13078,1.0,0.0,0.0,0.0,0.0,1
13079,1.0,0.0,0.0,0.0,0.0,1
13080,1.0,0.0,0.0,0.0,0.0,1
13081,1.0,0.0,0.0,0.0,0.0,1
13082,1.0,0.0,0.0,0.0,0.0,1
13083,1.0,0.0,0.0,0.0,0.0,1
13084,0.072,0.0,0.006,0.922,0.0,4
13085,1.0,0.0,0.0,0.0,0.0,1
13086,1.0,0.0,0.0,0.0,0.0,1
13087,1.0,0.0,0.0,0.0,0.0,1
13088,1.0,0.0,0.0,0.0,0.0,1
13089,1.0,0.0,0.0,0.0,0.0,1
13090,1.0,0.0,0.0,0.0,0.0,1
13091,0.992,0.0,0.0,0.006,0.002,1
13092,0.998,0.0,0.002,0.0,0.0,1
13093,0.066,0.0,0.006,0.928,0.0,4
13094,0.956,0.0,0.044,0.0,0.0,1
13095,1.0,0.0,0.0,0.0,0.0,1
13096,1.0,0.0,0.0,0.0,0.0,1
13097,1.0,0.0,0.0,0.0,0.0,1
13098,0.998,0.0,0.002,0.0,0.0,1
13099,1.0,0.0,0.0,0.0,0.0,1
13100,0.998,0.0,0.002,0.0,0.0,1
13101,1.0,0.0,0.0,0.0,0.0,1
13102,0.986,0.0,0.014,0.0,0.0,1
13103,1.0,0.0,0.0,0.0,0.0,1
13104,1.0,0.0,0.0,0.0,0.0,1
13105,1.0,0.0,0.0,0.0,0.0,1
13106,1.0,0.0,0.0,0.0,0.0,1
13107,0.988,0.0,0.012,0.0,0.0,1
13108,1.0,0.0,0.0,0.0,0.0,1
13109,1.0,0.0,0.0,0.0,0.0,1
13110,1.0,0.0,0.0,0.0,0.0,1
13111,1.0,0.0,0.0,0.0,0.0,1
13112,1.0,0.0,0.0,0.0,0.0,1
13113,1.0,0.0,0.0,0.0,0.0,1
13114,1.0,0.0,0.0,0.0,0.0,1
13115,0.998,0.0,0.002,0.0,0.0,1
13116,1.0,0.0,0.0,0.0,0.0,1
13117,1.0,0.0,0.0,0.0,0.0,1
13118,0.986,0.0,0.014,0.0,0.0,1
13119,1.0,0.0,0.0,0.0,0.0,1
13120,1.0,0.0,0.0,0.0,0.0,1
13121,1.0,0.0,0.0,0.0,0.0,1
13122,1.0,0.0,0.0,0.0,0.0,1
13123,1.0,0.0,0.0,0.0,0.0,1
13124,1.0,0.0,0.0,0.0,0.0,1
13125,1.0,0.0,0.0,0.0,0.0,1
13126,1.0,0.0,0.0,0.0,0.0,1
13127,0.998,0.0,0.002,0.0,0.0,1
13128,1.0,0.0,0.0,0.0,0.0,1
13129,1.0,0.0,0.0,0.0,0.0,1
13130,0.984,0.0,0.012,0.004,0.0,1
13131,1.0,0.0,0.0,0.0,0.0,1
13132,0.956,0.0,0.044,0.0,0.0,1
13133,0.998,0.0,0.0,0.002,0.0,1
13134,1.0,0.0,0.0,0.0,0.0,1
13135,1.0,0.0,0.0,0.0,0.0,1
13136,0.998,0.0,0.002,0.0,0.0,1
13137,0.998,0.0,0.002,0.0,0.0,1
13138,1.0,0.0,0.0,0.0,0.0,1
13139,1.0,0.0,0.0,0.0,0.0,1
13140,1.0,0.0,0.0,0.0,0.0,1
13141,1.0,0.0,0.0,0.0,0.0,1
13142,1.0,0.0,0.0,0.0,0.0,1
13143,0.986,0.0,0.01,0.004,0.0,1
13144,1.0,0.0,0.0,0.0,0.0,1
13145,0.99,0.0,0.01,0.0,0.0,1
13146,1.0,0.0,0.0,0.0,0.0,1
13147,1.0,0.0,0.0,0.0,0.0,1
13148,1.0,0.0,0.0,0.0,0.0,1
13149,0.984,0.0,0.012,0.004,0.0,1
13150,1.0,0.0,0.0,0.0,0.0,1
13151,1.0,0.0,0.0,0.0,0.0,1
13152,0.998,0.0,0.002,0.0,0.0,1
13153,1.0,0.0,0.0,0.0,0.0,1
13154,0.998,0.0,0.002,0.0,0.0,1
13155,0.012,0.984,0.0,0.0,0.004,2
13156,1.0,0.0,0.0,0.0,0.0,1
13157,1.0,0.0,0.0,0.0,0.0,1
13158,1.0,0.0,0.0,0.0,0.0,1
13159,1.0,0.0,0.0,0.0,0.0,1
13160,1.0,0.0,0.0,0.0,0.0,1
13161,1.0,0.0,0.0,0.0,0.0,1
13162,1.0,0.0,0.0,0.0,0.0,1
13163,0.072,0.0,0.006,0.922,0.0,4
13164,1.0,0.0,0.0,0.0,0.0,1
13165,0.066,0.0,0.006,0.928,0.0,4
13166,1.0,0.0,0.0,0.0,0.0,1
13167,1.0,0.0,0.0,0.0,0.0,1
13168,1.0,0.0,0.0,0.0,0.0,1
13169,1.0,0.0,0.0,0.0,0.0,1
13170,1.0,0.0,0.0,0.0,0.0,1
13171,0.116,0.0,0.0,0.884,0.0,4
13172,0.114,0.0,0.006,0.88,0.0,4
13173,0.986,0.0,0.01,0.004,0.0,1
13174,1.0,0.0,0.0,0.0,0.0,1
13175,1.0,0.0,0.0,0.0,0.0,1
13176,0.998,0.0,0.002,0.0,0.0,1
13177,0.984,0.0,0.012,0.004,0.0,1
13178,0.988,0.0,0.012,0.0,0.0,1
13179,1.0,0.0,0.0,0.0,0.0,1
13180,1.0,0.0,0.0,0.0,0.0,1
13181,1.0,0.0,0.0,0.0,0.0,1
13182,1.0,0.0,0.0,0.0,0.0,1
13183,1.0,0.0,0.0,0.0,0.0,1
13184,1.0,0.0,0.0,0.0,0.0,1
13185,0.922,0.0,0.014,0.064,0.0,1
13186,0.988,0.0,0.012,0.0,0.0,1
13187,1.0,0.0,0.0,0.0,0.0,1
13188,1.0,0.0,0.0,0.0,0.0,1
13189,1.0,0.0,0.0,0.0,0.0,1
13190,1.0,0.0,0.0,0.0,0.0,1
13191,1.0,0.0,0.0,0.0,0.0,1
13192,1.0,0.0,0.0,0.0,0.0,1
13193,0.982,0.0,0.014,0.004,0.0,1
13194,1.0,0.0,0.0,0.0,0.0,1
13195,1.0,0.0,0.0,0.0,0.0,1
13196,1.0,0.0,0.0,0.0,0.0,1
13197,1.0,0.0,0.0,0.0,0.0,1
13198,1.0,0.0,0.0,0.0,0.0,1
13199,1.0,0.0,0.0,0.0,0.0,1
13200,1.0,0.0,0.0,0.0,0.0,1
13201,1.0,0.0,0.0,0.0,0.0,1
13202,1.0,0.0,0.0,0.0,0.0,1
13203,1.0,0.0,0.0,0.0,0.0,1
13204,0.064,0.0,0.006,0.926,0.004,4
13205,1.0,0.0,0.0,0.0,0.0,1
13206,1.0,0.0,0.0,0.0,0.0,1
13207,0.982,0.0,0.014,0.004,0.0,1
13208,1.0,0.0,0.0,0.0,0.0,1
13209,1.0,0.0,0.0,0.0,0.0,1
13210,0.038,0.0,0.0,0.0,0.962,5
13211,0.988,0.0,0.012,0.0,0.0,1
13212,1.0,0.0,0.0,0.0,0.0,1
13213,1.0,0.0,0.0,0.0,0.0,1
13214,1.0,0.0,0.0,0.0,0.0,1
13215,1.0,0.0,0.0,0.0,0.0,1
13216,1.0,0.0,0.0,0.0,0.0,1
13217,1.0,0.0,0.0,0.0,0.0,1
13218,1.0,0.0,0.0,0.0,0.0,1
13219,1.0,0.0,0.0,0.0,0.0,1
13220,1.0,0.0,0.0,0.0,0.0,1
13221,1.0,0.0,0.0,0.0,0.0,1
13222,1.0,0.0,0.0,0.0,0.0,1
13223,0.986,0.0,0.014,0.0,0.0,1
13224,1.0,0.0,0.0,0.0,0.0,1
13225,1.0,0.0,0.0,0.0,0.0,1
13226,0.062,0.0,0.006,0.93,0.002,4
13227,0.998,0.0,0.002,0.0,0.0,1
13228,1.0,0.0,0.0,0.0,0.0,1
13229,0.988,0.0,0.012,0.0,0.0,1
13230,0.038,0.0,0.0,0.0,0.962,5
13231,1.0,0.0,0.0,0.0,0.0,1
13232,1.0,0.0,0.0,0.0,0.0,1
13233,1.0,0.0,0.0,0.0,0.0,1
13234,0.072,0.0,0.006,0.922,0.0,4
13235,1.0,0.0,0.0,0.0,0.0,1
13236,1.0,0.0,0.0,0.0,0.0,1
13237,1.0,0.0,0.0,0.0,0.0,1
13238,1.0,0.0,0.0,0.0,0.0,1
13239,0.064,0.0,0.008,0.926,0.002,4
13240,1.0,0.0,0.0,0.0,0.0,1
13241,0.99,0.0,0.0,0.0,0.01,1
13242,1.0,0.0,0.0,0.0,0.0,1
13243,0.982,0.0,0.014,0.004,0.0,1
13244,1.0,0.0,0.0,0.0,0.0,1
13245,1.0,0.0,0.0,0.0,0.0,1
13246,0.998,0.0,0.002,0.0,0.0,1
13247,0.126,0.0,0.0,0.874,0.0,4
13248,1.0,0.0,0.0,0.0,0.0,1
13249,0.998,0.0,0.002,0.0,0.0,1
13250,0.988,0.0,0.012,0.0,0.0,1
13251,1.0,0.0,0.0,0.0,0.0,1
13252,1.0,0.0,0.0,0.0,0.0,1
13253,1.0,0.0,0.0,0.0,0.0,1
13254,0.062,0.0,0.006,0.93,0.002,4
13255,1.0,0.0,0.0,0.0,0.0,1
13256,0.992,0.0,0.008,0.0,0.0,1
13257,1.0,0.0,0.0,0.0,0.0,1
13258,1.0,0.0,0.0,0.0,0.0,1
13259,0.116,0.0,0.0,0.884,0.0,4
13260,1.0,0.0,0.0,0.0,0.0,1
13261,1.0,0.0,0.0,0.0,0.0,1
13262,1.0,0.0,0.0,0.0,0.0,1
13263,0.062,0.0,0.008,0.928,0.002,4
13264,0.108,0.0,0.004,0.888,0.0,4
13265,0.988,0.0,0.012,0.0,0.0,1
13266,0.126,0.0,0.0,0.874,0.0,4
13267,1.0,0.0,0.0,0.0,0.0,1
13268,1.0,0.0,0.0,0.0,0.0,1
13269,0.986,0.0,0.014,0.0,0.0,1
13270,1.0,0.0,0.0,0.0,0.0,1
13271,0.116,0.0,0.0,0.884,0.0,4
13272,0.066,0.0,0.006,0.928,0.0,4
13273,0.982,0.0,0.014,0.004,0.0,1
13274,1.0,0.0,0.0,0.0,0.0,1
13275,1.0,0.0,0.0,0.0,0.0,1
13276,1.0,0.0,0.0,0.0,0.0,1
13277,1.0,0.0,0.0,0.0,0.0,1
13278,0.04,0.0,0.0,0.0,0.96,5
13279,1.0,0.0,0.0,0.0,0.0,1
13280,1.0,0.0,0.0,0.0,0.0,1
13281,1.0,0.0,0.0,0.0,0.0,1
13282,1.0,0.0,0.0,0.0,0.0,1
13283,1.0,0.0,0.0,0.0,0.0,1
13284,1.0,0.0,0.0,0.0,0.0,1
13285,1.0,0.0,0.0,0.0,0.0,1
13286,1.0,0.0,0.0,0.0,0.0,1
13287,1.0,0.0,0.0,0.0,0.0,1
13288,1.0,0.0,0.0,0.0,0.0,1
13289,1.0,0.0,0.0,0.0,0.0,1
13290,1.0,0.0,0.0,0.0,0.0,1
13291,1.0,0.0,0.0,0.0,0.0,1
13292,1.0,0.0,0.0,0.0,0.0,1
13293,0.988,0.0,0.012,0.0,0.0,1
13294,1.0,0.0,0.0,0.0,0.0,1
13295,0.116,0.0,0.0,0.884,0.0,4
13296,1.0,0.0,0.0,0.0,0.0,1
13297,1.0,0.0,0.0,0.0,0.0,1
13298,0.126,0.0,0.0,0.874,0.0,4
13299,1.0,0.0,0.0,0.0,0.0,1
13300,0.982,0.0,0.012,0.006,0.0,1
13301,1.0,0.0,0.0,0.0,0.0,1
13302,0.072,0.0,0.008,0.92,0.0,4
13303,1.0,0.0,0.0,0.0,0.0,1
13304,1.0,0.0,0.0,0.0,0.0,1
13305,0.924,0.0,0.014,0.062,0.0,1
13306,1.0,0.0,0.0,0.0,0.0,1
13307,1.0,0.0,0.0,0.0,0.0,1
13308,0.986,0.0,0.01,0.004,0.0,1
13309,1.0,0.0,0.0,0.0,0.0,1
13310,1.0,0.0,0.0,0.0,0.0,1
13311,1.0,0.0,0.0,0.0,0.0,1
13312,1.0,0.0,0.0,0.0,0.0,1
13313,1.0,0.0,0.0,0.0,0.0,1
13314,1.0,0.0,0.0,0.0,0.0,1
13315,0.126,0.0,0.0,0.874,0.0,4
13316,0.998,0.0,0.002,0.0,0.0,1
13317,1.0,0.0,0.0,0.0,0.0,1
13318,1.0,0.0,0.0,0.0,0.0,1
13319,1.0,0.0,0.0,0.0,0.0,1
13320,1.0,0.0,0.0,0.0,0.0,1
13321,1.0,0.0,0.0,0.0,0.0,1
13322,0.988,0.0,0.012,0.0,0.0,1
13323,1.0,0.0,0.0,0.0,0.0,1
13324,1.0,0.0,0.0,0.0,0.0,1
13325,1.0,0.0,0.0,0.0,0.0,1
13326,0.116,0.0,0.0,0.884,0.0,4
13327,1.0,0.0,0.0,0.0,0.0,1
13328,0.998,0.0,0.002,0.0,0.0,1
13329,0.062,0.0,0.006,0.93,0.002,4
13330,0.064,0.0,0.006,0.93,0.0,4
13331,1.0,0.0,0.0,0.0,0.0,1
13332,1.0,0.0,0.0,0.0,0.0,1
13333,0.998,0.0,0.002,0.0,0.0,1
13334,0.988,0.0,0.012,0.0,0.0,1
13335,1.0,0.0,0.0,0.0,0.0,1
13336,1.0,0.0,0.0,0.0,0.0,1
13337,0.064,0.0,0.006,0.928,0.002,4
13338,0.986,0.0,0.014,0.0,0.0,1
13339,1.0,0.0,0.0,0.0,0.0,1
13340,1.0,0.0,0.0,0.0,0.0,1
13341,0.984,0.0,0.012,0.004,0.0,1
13342,0.072,0.0,0.008,0.92,0.0,4
13343,1.0,0.0,0.0,0.0,0.0,1
13344,1.0,0.0,0.0,0.0,0.0,1
13345,1.0,0.0,0.0,0.0,0.0,1
13346,1.0,0.0,0.0,0.0,0.0,1
13347,1.0,0.0,0.0,0.0,0.0,1
13348,1.0,0.0,0.0,0.0,0.0,1
13349,1.0,0.0,0.0,0.0,0.0,1
13350,1.0,0.0,0.0,0.0,0.0,1
13351,1.0,0.0,0.0,0.0,0.0,1
13352,1.0,0.0,0.0,0.0,0.0,1
13353,1.0,0.0,0.0,0.0,0.0,1
13354,0.982,0.0,0.014,0.004,0.0,1
13355,0.978,0.0,0.012,0.01,0.0,1
13356,0.062,0.0,0.008,0.928,0.002,4
13357,0.984,0.0,0.012,0.004,0.0,1
13358,0.992,0.0,0.008,0.0,0.0,1
13359,0.984,0.0,0.012,0.004,0.0,1
13360,1.0,0.0,0.0,0.0,0.0,1
13361,0.986,0.0,0.014,0.0,0.0,1
13362,0.986,0.0,0.01,0.004,0.0,1
13363,1.0,0.0,0.0,0.0,0.0,1
13364,0.984,0.0,0.012,0.004,0.0,1
13365,1.0,0.0,0.0,0.0,0.0,1
13366,1.0,0.0,0.0,0.0,0.0,1
13367,1.0,0.0,0.0,0.0,0.0,1
